tipoDocumento,concesionaria,autopista,fechaHora,categoriaVehiculo,importe,ivaIncluido,formaPago,referencia,idEmpresa,empresaNombre,idUsuario,provincia,tramo,entrada,salida
Peaje,Estatal,AP-7,2025-06-26 09:35:38,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-7AC30B71,EMP003,Transporte_03 S.L.,EMP003-U25,TARRAGONA,754 Carretera San Miguel Benijofar – 780 San Javier (Norte)-Sucina,754 Carretera San Miguel Benijofar,780 San Javier (Norte)-Sucina
Peaje,Estatal,AP-68,2025-05-29 14:43:06,B,"4,95 €",IVA incluido,Tarjeta crédito,PASO-B8B2CA0D,EMP003,Transporte_03 S.L.,EMP003-U25,BIZKAIA,Lodosa – Autop. Navarra,Lodosa,Autop. Navarra
Peaje,Estatal,AP-68,2025-01-27 12:51:45,B,"18,15 €",IVA incluido,Efectivo,PASO-44BC38A3,EMP003,Transporte_03 S.L.,EMP003-U25,ZARAGOZA,Agoncillo – Zaragoza,Agoncillo,Zaragoza
Peaje,Estatal,AP-61,2025-04-07 20:33:31,B,"0,80 €",IVA incluido,Tarjeta crédito,PASO-250D882D,EMP003,Transporte_03 S.L.,EMP003-U25,MADRID,Conexión AP-6 (El Espinar) – Otero de Herreros,Conexión AP-6 (El Espinar),Otero de Herreros
Peaje,Estatal,AP-68,2025-03-21 11:05:39,B,"12,15 €",IVA incluido,Tarjeta crédito,PASO-048CA901,EMP003,Transporte_03 S.L.,EMP003-U25,ZARAGOZA,Calahorra – Alagón pk 272,Calahorra,Alagón pk 272
Peaje,Estatal,AP-7,2025-02-06 23:48:15,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-ADE63485,EMP003,Transporte_03 S.L.,EMP003-U26,MÁLAGA,754 Carretera San Miguel Benijofar – 790 Los Alcazares (Centro)-Torre Pacheco,754 Carretera San Miguel Benijofar,790 Los Alcazares (Centro)-Torre Pacheco
Peaje,Estatal,AP-66,2025-05-08 06:37:05,B,"4,15 €",IVA incluido,Tarjeta crédito,PASO-5ED28AE2,EMP003,Transporte_03 S.L.,EMP003-U26,ASTURIAS,Oblanca – La Magdalena,Oblanca,La Magdalena
Peaje,Estatal,AP-7,2025-06-21 07:14:23,B,"2,40 €",IVA incluido,Tarjeta crédito,PASO-68CB85C8,EMP003,Transporte_03 S.L.,EMP003-U26,BARCELONA,Troncal de Manilva – ,Troncal de Manilva,
Peaje,Estatal,AP-66,2025-06-22 05:36:49,B,"4,15 €",IVA incluido,Tarjeta crédito,PASO-60108B27,EMP003,Transporte_03 S.L.,EMP003-U26,LEÓN,Oblanca – La Magdalena,Oblanca,La Magdalena
Peaje,Estatal,AP-61,2025-02-22 01:03:35,B,"1,55 €",IVA incluido,Tarjeta crédito,PASO-7DAB68FC,EMP003,Transporte_03 S.L.,EMP003-U26,MADRID,Ortigosa del Monte – Segovia,Ortigosa del Monte,Segovia
Peaje,Estatal,AP-9,2025-03-28 04:15:13,B,"2,75 €",IVA incluido,Efectivo,PASO-B19B9414,EMP003,Transporte_03 S.L.,EMP003-U26,PONTEVEDRA,Caldas de Reis – Pontevedra,Caldas de Reis,Pontevedra
Peaje,Estatal,AP-7,2025-05-16 23:55:00,B,"7,10 €",IVA incluido,Tarjeta crédito,PASO-57285A62,EMP003,Transporte_03 S.L.,EMP003-U26,MÁLAGA,Calahonda – Estepona,Calahonda,Estepona
Peaje,Estatal,AP-7,2025-05-14 02:11:40,B,"7,10 €",IVA incluido,Tarjeta crédito,PASO-2772C71B,EMP003,Transporte_03 S.L.,EMP003-U26,BARCELONA,Calahonda – Estepona,Calahonda,Estepona
Peaje,Estatal,AP-6,2025-01-29 20:08:36,B,"4,50 €",IVA incluido,Tarjeta crédito,PASO-6A4D921B,EMP003,Transporte_03 S.L.,EMP003-U26,ÁVILA,Villacastín – Adanero,Villacastín,Adanero
Peaje,Estatal,AP-7,2025-02-02 12:17:36,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-A56E0DEB,EMP003,Transporte_03 S.L.,EMP003-U26,BARCELONA,754 Carretera San Miguel Benijofar – 768 Campoamor-Urbanizaciones,754 Carretera San Miguel Benijofar,768 Campoamor-Urbanizaciones
Peaje,Estatal,AP-7,2025-02-21 00:05:00,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-D50AD991,EMP003,Transporte_03 S.L.,EMP003-U26,TARRAGONA,763 La Zenia Urbanizaciones – 797 Torre del Negro,763 La Zenia Urbanizaciones,797 Torre del Negro
Peaje,Estatal,AP-7,2025-07-30 05:00:32,B,"5,50 €",IVA incluido,Tarjeta crédito,PASO-40155A70,EMP003,Transporte_03 S.L.,EMP003-U26,MÁLAGA,751 Los Montesinos – 777 El Mirador-Colonia Ruiz de Alda,751 Los Montesinos,777 El Mirador-Colonia Ruiz de Alda
Peaje,Estatal,AP-7,2025-02-03 06:34:27,B,"2,75 €",IVA incluido,Efectivo,PASO-9F966A9F,EMP003,Transporte_03 S.L.,EMP003-U26,BARCELONA,758 San Miguel de Salinas-Torrevieja – 770 El Pilar de la Horadada (Norte),758 San Miguel de Salinas-Torrevieja,770 El Pilar de la Horadada (Norte)
Peaje,Estatal,AP-68,2025-02-03 08:16:47,B,"7,25 €",IVA incluido,Efectivo,PASO-FE7C1649,EMP003,Transporte_03 S.L.,EMP003-U26,ZARAGOZA,Tudela – Alagón pk 272,Tudela,Alagón pk 272
Peaje,Estatal,AP-7,2025-06-25 20:57:49,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-BDA5DD53,EMP003,Transporte_03 S.L.,EMP003-U26,CÁDIZ,763 La Zenia Urbanizaciones – 797 Torre del Negro,763 La Zenia Urbanizaciones,797 Torre del Negro
Peaje,Estatal,AP-61,2025-02-08 06:46:15,B,"1,40 €",IVA incluido,Tarjeta crédito,PASO-656E9251,EMP003,Transporte_03 S.L.,EMP003-U26,MADRID,Conexión AP-6 (El Espinar) – Ortigosa,Conexión AP-6 (El Espinar),Ortigosa
Peaje,Estatal,AP-66,2025-07-21 05:58:46,B,"5,65 €",IVA incluido,Tarjeta crédito,PASO-1625BC90,EMP003,Transporte_03 S.L.,EMP003-U26,ASTURIAS,Campomanes – Oblanca,Campomanes,Oblanca
Peaje,Estatal,AP-7,2025-02-24 00:12:55,B,"2,15 €",IVA incluido,Tarjeta crédito,PASO-BEC6E760,EMP003,Transporte_03 S.L.,EMP003-U26,MÁLAGA,San Pedro de Alcantara – Estepona,San Pedro de Alcantara,Estepona
Peaje,Estatal,AP-68,2025-01-28 18:12:41,B,"26,55 €",IVA incluido,Efectivo,PASO-DA41DAB8,EMP003,Transporte_03 S.L.,EMP003-U26,ZARAGOZA,Subijana – Alagón pk 272,Subijana,Alagón pk 272
Peaje,Estatal,AP-7,2025-01-23 12:20:48,B,"2,40 €",IVA incluido,Tarjeta crédito,PASO-60E854AD,EMP003,Transporte_03 S.L.,EMP003-U26,ALICANTE,Troncal de Manilva – ,Troncal de Manilva,
Peaje,Estatal,AP-68,2025-06-20 07:30:45,B,"5,25 €",IVA incluido,Efectivo,PASO-EA08118A,EMP003,Transporte_03 S.L.,EMP003-U26,ZARAGOZA,Zambrana – Fuenmayor,Zambrana,Fuenmayor
Peaje,Estatal,AP-66,2025-04-27 12:59:13,B,"9,80 €",IVA incluido,Tarjeta crédito,PASO-CC83A792,EMP003,Transporte_03 S.L.,EMP003-U26,ASTURIAS,Campomanes – La Magdalena,Campomanes,La Magdalena
Peaje,Estatal,AP-7,2025-03-31 21:06:39,B,"3,70 €",IVA incluido,Tarjeta crédito,PASO-1344D455,EMP003,Transporte_03 S.L.,EMP003-U27,BARCELONA,Marbella – Estepona,Marbella,Estepona
Peaje,Estatal,AP-66,2025-04-30 19:04:09,B,"9,80 €",IVA incluido,Tarjeta crédito,PASO-B452C0CD,EMP003,Transporte_03 S.L.,EMP003-U27,ASTURIAS,Campomanes – La Magdalena,Campomanes,La Magdalena
Peaje,Estatal,AP-7,2025-03-04 11:56:32,B,"5,50 €",IVA incluido,Tarjeta crédito,PASO-9AAD3783,EMP003,Transporte_03 S.L.,EMP003-U27,CÁDIZ,777 El Mirador-Colonia Ruiz de Alda – 800 Los Beatos-El Algar,777 El Mirador-Colonia Ruiz de Alda,800 Los Beatos-El Algar
Peaje,Estatal,AP-7,2025-03-15 12:37:27,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-856BB0E6,EMP003,Transporte_03 S.L.,EMP003-U27,ALICANTE,724 Entronque A-7 – 754 Carretera San Miguel Benijofar,724 Entronque A-7,754 Carretera San Miguel Benijofar
Peaje,Estatal,AP-6,2025-05-02 03:59:38,B,"15,15 €",IVA incluido,Tarjeta crédito,PASO-716DC704,EMP003,Transporte_03 S.L.,EMP003-U27,SEGOVIA,Villalba – Adanero,Villalba,Adanero
Peaje,Estatal,AP-7,2025-03-15 07:34:58,B,"2,75 €",IVA incluido,Efectivo,PASO-C09BFB98,EMP003,Transporte_03 S.L.,EMP003-U27,MÁLAGA,754 Carretera San Miguel Benijofar – 794 Los Alcazares (Sur),754 Carretera San Miguel Benijofar,794 Los Alcazares (Sur)
Peaje,Estatal,AP-7,2025-07-10 10:35:50,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-5246DC84,EMP003,Transporte_03 S.L.,EMP003-U27,BARCELONA,758 San Miguel de Salinas-Torrevieja – 763 La Zenia Urbanizaciones,758 San Miguel de Salinas-Torrevieja,763 La Zenia Urbanizaciones
Peaje,Estatal,AP-6,2025-05-16 08:07:48,B,"8,75 €",IVA incluido,Tarjeta crédito,PASO-D9253EB2,EMP003,Transporte_03 S.L.,EMP003-U27,MADRID,San Rafael – Adanero,San Rafael,Adanero
Peaje,Estatal,AP-61,2025-05-25 01:57:42,B,"2,15 €",IVA incluido,Tarjeta crédito,PASO-F8A73A06,EMP003,Transporte_03 S.L.,EMP003-U27,MADRID,Otero de Herreros – Hontoria,Otero de Herreros,Hontoria
Peaje,Estatal,AP-7,2025-05-05 18:15:01,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-C3C749E7,EMP003,Transporte_03 S.L.,EMP003-U27,BARCELONA,754 Carretera San Miguel Benijofar – 782 Balsicas,754 Carretera San Miguel Benijofar,782 Balsicas
Peaje,Estatal,AP-66,2025-04-26 18:07:07,B,"6,10 €",IVA incluido,Tarjeta crédito,PASO-3EF11720,EMP003,Transporte_03 S.L.,EMP003-U27,ASTURIAS,La Magdalena – León,La Magdalena,León
Peaje,Estatal,AP-68,2025-02-13 23:18:03,B,"15,60 €",IVA incluido,Tarjeta crédito,PASO-AB72174E,EMP003,Transporte_03 S.L.,EMP003-U27,ZARAGOZA,Agoncillo – Alagón pk 272,Agoncillo,Alagón pk 272
Peaje,Estatal,AP-61,2025-02-20 15:39:01,B,"2,95 €",IVA incluido,Tarjeta crédito,PASO-9F163305,EMP003,Transporte_03 S.L.,EMP003-U27,MADRID,San Rafael – El Hontoria,San Rafael,El Hontoria
Peaje,Estatal,AP-7,2025-04-13 12:44:47,B,"5,50 €",IVA incluido,Tarjeta crédito,PASO-13236EC1,EMP003,Transporte_03 S.L.,EMP003-U27,ALICANTE,Troncal de Calahonda – ,Troncal de Calahonda,
Peaje,Estatal,AP-61,2025-01-08 02:04:19,B,"0,90 €",IVA incluido,Efectivo,PASO-6D1B205C,EMP003,Transporte_03 S.L.,EMP003-U27,MADRID,San Rafael – Otero de Herreros,San Rafael,Otero de Herreros
Peaje,Estatal,AP-7,2025-07-14 15:55:52,B,"2,75 €",IVA incluido,Efectivo,PASO-312E3798,EMP003,Transporte_03 S.L.,EMP003-U27,BARCELONA,758 San Miguel de Salinas-Torrevieja – 774 San Pedro del Pinatar (Norte),758 San Miguel de Salinas-Torrevieja,774 San Pedro del Pinatar (Norte)
Peaje,Estatal,AP-7,2025-02-21 01:19:35,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-4E1D994C,EMP003,Transporte_03 S.L.,EMP003-U27,CÁDIZ,754 Carretera San Miguel Benijofar – 777 El Mirador-Colonia Ruiz de Alda,754 Carretera San Miguel Benijofar,777 El Mirador-Colonia Ruiz de Alda
Peaje,Estatal,AP-61,2025-06-17 09:03:07,B,"2,15 €",IVA incluido,Tarjeta crédito,PASO-2DBC0FF1,EMP003,Transporte_03 S.L.,EMP003-U27,MADRID,Otero de Herreros – Hontoria,Otero de Herreros,Hontoria
Peaje,Estatal,AP-61,2025-03-23 16:27:14,B,"2,85 €",IVA incluido,Tarjeta crédito,PASO-C842367A,EMP003,Transporte_03 S.L.,EMP003-U27,MADRID,Conexión AP-6 (El Espinar) – Segovia,Conexión AP-6 (El Espinar),Segovia
Peaje,Estatal,AP-66,2025-04-29 23:55:00,B,"6,10 €",IVA incluido,Efectivo,PASO-EAEFF7BB,EMP003,Transporte_03 S.L.,EMP003-U27,ASTURIAS,La Magdalena – León,La Magdalena,León
Peaje,Estatal,AP-6,2025-02-20 04:45:28,B,"5,45 €",IVA incluido,Tarjeta crédito,PASO-42A3DE48,EMP003,Transporte_03 S.L.,EMP003-U27,MADRID,Villalba – San Rafael,Villalba,San Rafael
Peaje,Estatal,AP-68,2025-04-03 17:51:31,B,"30,95 €",IVA incluido,Tarjeta crédito,PASO-A4DC5BBA,EMP003,Transporte_03 S.L.,EMP003-U27,ZARAGOZA,Ziorraga – Alagón pk 272,Ziorraga,Alagón pk 272
Peaje,Estatal,AP-7,2025-02-06 05:38:02,B,"3,40 €",IVA incluido,Tarjeta crédito,PASO-230661F5,EMP003,Transporte_03 S.L.,EMP003-U27,CASTELLÓN / CASTELLÓ,Calahonda – Marbella,Calahonda,Marbella
Peaje,Estatal,AP-66,2025-03-30 03:47:15,B,"4,15 €",IVA incluido,Tarjeta crédito,PASO-CA73DE4F,EMP003,Transporte_03 S.L.,EMP003-U27,ASTURIAS,Oblanca – La Magdalena,Oblanca,La Magdalena
